GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100760,1610612746,Clippers,LAC,LA,240.000000:00,45,96,0.469,15,44,0.341,11,13,0.846,10,31,41,25,7,5,9,15,116,-6.0
0022100760,1610612754,Pacers,IND,Indiana,240.000000:00,50,95,0.526,14,29,0.483,8,12,0.667,11,39,50,31,3,5,11,12,122,6.0
