GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022101109,1610612754,IND,Indiana,1629052,Oshae Brissett,Oshae,F,,38.000000:23,9.0,16.0,0.563,1.0,5.0,0.2,2.0,5.0,0.4,0.0,8.0,8.0,2.0,4.0,0.0,1.0,1.0,21.0,-24.0
0022101109,1610612754,IND,Indiana,1626147,Justin Anderson,Justin,F,,35.000000:18,6.0,10.0,0.6,4.0,7.0,0.571,2.0,3.0,0.667,0.0,6.0,6.0,4.0,0.0,0.0,2.0,1.0,18.0,-29.0
0022101109,1610612754,IND,Indiana,1630188,Jalen Smith,Jalen,C,,29.000000:31,5.0,11.0,0.455,1.0,2.0,0.5,4.0,6.0,0.667,3.0,3.0,6.0,0.0,0.0,3.0,1.0,1.0,15.0,-10.0
0022101109,1610612754,IND,Indiana,1627741,Buddy Hield,Buddy,G,,32.000000:07,5.0,12.0,0.417,4.0,8.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,14.0,-24.0
0022101109,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,33.000000:22,2.0,7.0,0.286,1.0,5.0,0.2,2.0,2.0,1.0,2.0,3.0,5.0,12.0,0.0,0.0,1.0,2.0,7.0,-20.0
0022101109,1610612754,IND,Indiana,1630678,Terry Taylor,Terry,,,27.000000:48,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,-35.0
0022101109,1610612754,IND,Indiana,202362,Lance Stephenson,Lance,,,20.000000:46,2.0,11.0,0.182,0.0,5.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,-34.0
0022101109,1610612754,IND,Indiana,1626208,Keifer Sykes,Keifer,,,22.000000:45,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,-24.0
0022101109,1610612754,IND,Indiana,1629048,Goga Bitadze,Goga,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022101109,1610612754,IND,Indiana,1627763,Malcolm Brogdon,Malcolm,,DND-Return to Competition Reconditioning,,,,,,,,,,,,,,,,,,,,
