GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100803,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,42,91,0.462,17,36,0.472,17,21,0.81,11,40,51,27,6,7,10,19,118,13.0
0022100803,1610612765,Pistons,DET,Detroit,240.000000:00,40,95,0.421,12,32,0.375,13,19,0.684,14,33,47,28,6,9,10,22,105,-13.0
