GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100447,1610612764,Wizards,WAS,Washington,240.000000:00,42,94,0.447,9,31,0.29,16,20,0.8,11,36,47,27,7,4,9,23,109,6.0
0022100447,1610612762,Jazz,UTA,Utah,240.000000:00,35,81,0.432,14,44,0.318,19,30,0.633,8,38,46,17,5,6,15,23,103,-6.0
