GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100861,1610612759,Spurs,SAS,San Antonio,240.000000:00,44,92,0.478,6,20,0.3,15,21,0.714,4,29,33,28,9,2,7,15,109,-11.0
0022100861,1610612741,Bulls,CHI,Chicago,240.000000:00,46,88,0.523,10,24,0.417,18,21,0.857,10,43,53,25,3,3,15,19,120,11.0
