GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
0022100018,1610612753,Magic,ORL,Orlando,Starters,161.000000:07,22,59,0.373,10,27,0.37,11,12,0.917,7,27,34,19,5,3,11,10,65
0022100018,1610612753,Magic,ORL,Orlando,Bench,78.000000:53,11,24,0.458,7,16,0.438,2,3,0.667,2,10,12,5,0,0,7,8,31
0022100018,1610612752,Knicks,NYK,New York,Starters,132.000000:30,24,49,0.49,9,25,0.36,6,10,0.6,5,23,28,14,6,2,10,12,63
0022100018,1610612752,Knicks,NYK,New York,Bench,107.000000:30,20,39,0.513,15,29,0.517,3,7,0.429,1,9,10,20,4,2,1,7,58
