GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100274,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,38,93,0.409,18,55,0.327,19,21,0.905,15,37,52,24,10,7,16,26,113,12.0
0022100274,1610612748,Heat,MIA,Miami,240.000000:00,33,74,0.446,15,42,0.357,20,29,0.69,4,36,40,25,6,2,21,25,101,-12.0
