GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100464,1610612764,Wizards,WAS,Washington,240.000000:00,46,83,0.554,12,24,0.5,13,16,0.813,8,30,38,26,10,7,15,21,117,14.0
0022100464,1610612751,Nets,BKN,Brooklyn,240.000000:00,36,89,0.404,14,38,0.368,17,24,0.708,15,27,42,19,6,5,15,20,103,-14.0
