GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100076,1610612746,LAC,LA,202331,Paul George,Paul,F,,33.000000:37,15.0,24.0,0.625,6.0,9.0,0.667,6.0,9.0,0.667,1.0,7.0,8.0,2.0,1.0,1.0,4.0,2.0,42.0,-10.0
0022100076,1610612746,LAC,LA,201587,Nicolas Batum,Nicolas,F,,26.000000:18,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,3.0,0.0,1.0,0.0,1.0,2.0,-2.0
0022100076,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,22.000000:09,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,3.0,-16.0
0022100076,1610612746,LAC,LA,202339,Eric Bledsoe,Eric,G,,21.000000:37,1.0,6.0,0.167,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,-9.0
0022100076,1610612746,LAC,LA,202704,Reggie Jackson,Reggie,G,,33.000000:49,3.0,12.0,0.25,2.0,8.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,8.0,-11.0
0022100076,1610612746,LAC,LA,1628379,Luke Kennard,Luke,,,32.000000:38,6.0,15.0,0.4,4.0,11.0,0.364,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,16.0,-17.0
0022100076,1610612746,LAC,LA,1629611,Terance Mann,Terance,,,29.000000:14,3.0,8.0,0.375,1.0,3.0,0.333,2.0,3.0,0.667,1.0,4.0,5.0,4.0,1.0,0.0,1.0,1.0,9.0,-16.0
0022100076,1610612746,LAC,LA,1628392,Isaiah Hartenstein,Isaiah,,,19.000000:37,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0
0022100076,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,,14.000000:23,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,-9.0
0022100076,1610612746,LAC,LA,1630206,Jay Scrubb,Jay,,,3.000000:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
