GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
0012100002,1610612761,Raptors,TOR,Toronto,Starters,113.000000:48,25,49,0.51,7,16,0.438,6,9,0.667,8,18,26,15,7,5,13,8,63
0012100002,1610612761,Raptors,TOR,Toronto,Bench,118.000000:53,23,47,0.489,8,18,0.444,4,6,0.667,9,21,30,18,4,4,9,13,58
0012100002,1610612755,76ers,PHI,Philadelphia,Starters,93.000000:11,19,38,0.5,2,9,0.222,8,10,0.8,6,11,17,9,7,5,11,9,48
0012100002,1610612755,76ers,PHI,Philadelphia,Bench,146.000000:49,21,58,0.362,6,25,0.24,11,16,0.688,11,12,23,10,9,7,7,8,59
