GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022100332,1612709909,Blue Coats,DEL,Delaware,240.000000:00,44,92,0.478,11,35,0.314,10,13,0.769,13,27,40,25,10,5,10,18,116,15.0
2022100332,1612709893,Charge,CLC,Cleveland,240.000000:00,40,89,0.449,10,39,0.256,7,12,0.583,17,32,49,16,5,6,19,18,101,-15.0
