GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
2022100226,1612709904,Skyforce,SXF,Sioux Falls,Starters,171.000000:41,32,64,0.5,7,20,0.35,10,17,0.588,7,32,39,14,7,1,9,13,87
2022100226,1612709904,Skyforce,SXF,Sioux Falls,Bench,68.000000:19,9,20,0.45,2,4,0.5,3,4,0.75,3,4,7,4,2,0,3,8,24
2022100226,1612709913,Squadron,BIR,Birmingham,Starters,150.000000:21,26,51,0.51,8,19,0.421,5,8,0.625,4,22,26,20,4,2,8,16,67
2022100226,1612709913,Squadron,BIR,Birmingham,Bench,89.000000:39,13,36,0.361,5,20,0.25,4,4,1.0,3,11,14,10,2,3,4,9,37
