GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100881,1610612759,Spurs,SAS,San Antonio,240.000000:00,43,98,0.439,10,34,0.294,18,22,0.818,14,43,57,29,3,7,13,15,114,8.0
0022100881,1610612760,Thunder,OKC,Oklahoma City,240.000000:00,41,105,0.39,11,32,0.344,13,19,0.684,15,35,50,25,6,6,8,19,106,-8.0
