GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100984,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,28.000000:45,7.0,11.0,0.636,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,17.0,-9.0
0022100984,1610612737,ATL,Atlanta,1628381,John Collins,John,F,,19.000000:19,0.0,9.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,-10.0
0022100984,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,19.000000:53,5.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,2.0,7.0,9.0,0.0,0.0,0.0,1.0,5.0,11.0,8.0
0022100984,1610612737,ATL,Atlanta,1628989,Kevin Huerter,Kevin,G,,25.000000:52,6.0,11.0,0.545,4.0,7.0,0.571,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,16.0,-7.0
0022100984,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,36.000000:03,8.0,15.0,0.533,3.0,9.0,0.333,8.0,8.0,1.0,0.0,3.0,3.0,11.0,1.0,1.0,2.0,1.0,27.0,-6.0
0022100984,1610612737,ATL,Atlanta,201568,Danilo Gallinari,Danilo,,,35.000000:49,5.0,11.0,0.455,2.0,5.0,0.4,2.0,2.0,1.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,2.0,14.0,-8.0
0022100984,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,19.000000:29,5.0,7.0,0.714,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,13.0,-9.0
0022100984,1610612737,ATL,Atlanta,203992,Bogdan Bogdanovic,Bogdan,,,30.000000:38,4.0,13.0,0.308,1.0,8.0,0.125,0.0,0.0,0.0,1.0,5.0,6.0,4.0,2.0,0.0,2.0,2.0,9.0,1.0
0022100984,1610612737,ATL,Atlanta,1626153,Delon Wright,Delon,,,8.000000:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-6.0
0022100984,1610612737,ATL,Atlanta,101150,Lou Williams,Lou,,,15.000000:37,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0
0022100984,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,,,0.000000:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022100984,1610612737,ATL,Atlanta,203476,Gorgui Dieng,Gorgui,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022100984,1610612737,ATL,Atlanta,1628995,Kevin Knox II,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022100984,1610612737,ATL,Atlanta,1627789,Timothe Luwawu-Cabarrot,Timothe,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
