GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0012000001,385,6,2,3,8:23 PM,10:17,,,Bacon S.FOUL (P1.T1) (J.Schroeder),,,5,1628407,Dwayne Bacon,1610612753.0,Orlando,Magic,ORL,4,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,1,0,,,,,,1
0012000001,387,3,11,3,8:24 PM,10:17,Hunter Free Throw 1 of 2 (9 PTS),,,56 - 58,2,4,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,0
0012000001,388,3,12,3,8:24 PM,10:17,Hunter Free Throw 2 of 2 (10 PTS),,,56 - 59,3,4,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,0
0012000001,389,1,47,3,8:24 PM,10:02,,,Vucevic 9' Turnaround Jump Shot (8 PTS),58 - 59,1,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
0012000001,390,2,1,3,8:24 PM,9:46,MISS Hunter 3PT Jump Shot,,,,,4,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
0012000001,391,4,0,3,8:24 PM,9:42,,,Clark REBOUND (Off:0 Def:2),,,5,1629109,Gary Clark,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
0012000001,392,2,1,3,8:24 PM,9:35,,,MISS Clark 26' 3PT Jump Shot,,,5,1629109,Gary Clark,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
0012000001,393,4,0,3,8:24 PM,9:33,Capela REBOUND (Off:4 Def:6),,,,,4,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
0012000001,394,5,1,3,8:25 PM,9:30,Young Bad Pass Turnover (P4.T11),,Vucevic STEAL (1 STL),,,4,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
0012000001,396,2,1,3,8:25 PM,9:23,,,MISS Vucevic 26' 3PT Jump Shot,,,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
0012000001,397,4,0,3,8:25 PM,9:20,Collins REBOUND (Off:3 Def:3),,,,,4,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
0012000001,398,5,4,3,8:25 PM,9:10,Young Traveling Turnover (P5.T12),,,,,4,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,1
0012000001,399,1,47,3,8:25 PM,8:54,,,Vucevic 9' Turnaround Jump Shot (10 PTS) (Bacon 1 AST),60 - 59,-1,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,5,1628407,Dwayne Bacon,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
0012000001,401,5,40,3,8:26 PM,8:40,Collins Out of Bounds Lost Ball Turnover (P3.T13),,,,,4,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,1
0012000001,402,1,44,3,8:26 PM,8:26,,,Fultz 1' Reverse Layup (9 PTS) (Vucevic 4 AST),62 - 59,-3,5,1628365,Markelle Fultz,1610612753.0,Orlando,Magic,ORL,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
0012000001,404,5,45,3,8:26 PM,8:21,Young Out of Bounds - Bad Pass Turnover Turnover (P6.T14),,,,,4,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1,0,,,,,,1
0012000001,405,9,1,3,8:27 PM,8:21,HAWKS Timeout: Regular (Full 3 Short 0),,,,,2,1610612737,,,,,,0,0,,,,,,0,0,,,,,,0
0012000001,406,8,0,3,8:29 PM,8:21,SUB: Fernando FOR Capela,,,,,4,203991,Clint Capela,1610612737.0,Atlanta,Hawks,ATL,4,1628981,Bruno Fernando,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0
0012000001,407,8,0,3,8:29 PM,8:21,SUB: Reddish FOR Bogdanovic,,,,,4,203992,Bogdan Bogdanovic,1610612737.0,Atlanta,Hawks,ATL,4,1629629,Cam Reddish,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0
0012000001,410,1,1,3,8:30 PM,8:10,,,Vucevic 26' 3PT Jump Shot (13 PTS) (Fultz 2 AST),65 - 59,-6,5,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,5,1628365,Markelle Fultz,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
0012000001,412,1,6,3,8:30 PM,7:53,Young 8' Driving Layup (7 PTS),,,65 - 61,-4,4,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
0012000001,413,2,80,3,8:30 PM,7:41,,,MISS Fultz 11' Step Back Jump Shot,,,5,1628365,Markelle Fultz,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
0012000001,414,4,0,3,8:30 PM,7:38,Hunter REBOUND (Off:1 Def:1),,,,,4,1629631,De'Andre Hunter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
0012000001,415,2,6,3,8:30 PM,7:37,MISS Fernando 5' Driving Layup,,Fournier BLOCK (1 BLK),,,4,1628981,Bruno Fernando,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,5,203095,Evan Fournier,1610612753.0,Orlando,Magic,ORL,1
